"","location_name","year_id","age_group_name","sex","cause_name","acause","measure_name","metric_name","val","upper","lower"
"2447","Tabasco",2017,"All Ages","Both","Other digestive diseases","digest_other","Deaths","Rate",1.64669168602734e-05,1.8512530238725e-05,1.46769162546437e-05
"2448","Tabasco",2017,"All Ages","Both","Alzheimer's disease and other dementias","neuro_dementia","Deaths","Rate",0.000199693827155885,0.000216082802013425,0.000184790723900472
"2449","Tabasco",2017,"All Ages","Both","Parkinson's disease","neuro_parkinsons","Deaths","Rate",3.06961497923957e-05,3.37654811389774e-05,2.7615536513768e-05
"2450","Tabasco",2017,"All Ages","Both","Idiopathic epilepsy","neuro_epilepsy","Deaths","Rate",1.79332274227868e-05,1.95460883501839e-05,1.61801202460603e-05
"2451","Tabasco",2017,"All Ages","Both","Multiple sclerosis","neuro_ms","Deaths","Rate",1.28945513945126e-06,1.63629114595654e-06,1.11925006847986e-06
"2452","Tabasco",2017,"All Ages","Both","Other neurological disorders","neuro_other","Deaths","Rate",1.0424973900397e-05,1.17964930036008e-05,9.23712477392796e-06
"2453","Tabasco",2017,"All Ages","Both","Acute glomerulonephritis","glomerulo","Deaths","Rate",6.91851868845247e-07,7.95856179190083e-07,5.97089856498434e-07
"2454","Tabasco",2017,"All Ages","Both","Chronic kidney disease","ckd","Deaths","Rate",0.000584533235108745,0.000625337758710949,0.000542714687799107
"2455","Tabasco",2017,"All Ages","Both","Musculoskeletal disorders","msk","Deaths","Rate",1.9759385401345e-05,2.19496879421184e-05,1.75712682526208e-05
"2456","Tabasco",2017,"All Ages","Both","Congenital birth defects","cong","Deaths","Rate",9.82055285406524e-05,0.000121412008343067,7.47033360038353e-05
"2457","Tabasco",2017,"All Ages","Both","Injuries","_inj","Deaths","Rate",0.000867419414896662,0.000919170684972828,0.000817389631548051
"2458","Tamaulipas",2017,"All Ages","Both","Tuberculosis","tb","Deaths","Rate",2.40651071238084e-05,2.66756475950845e-05,2.15531689114764e-05
"2459","Tamaulipas",2017,"All Ages","Both","HIV/AIDS","hiv","Deaths","Rate",4.87969661921547e-05,5.11019676421539e-05,4.65996779757563e-05
"2460","Tamaulipas",2017,"All Ages","Both","Encephalitis","encephalitis","Deaths","Rate",6.0972804706095e-06,7.196418312717e-06,5.35216937653892e-06
"2461","Tamaulipas",2017,"All Ages","Both","Tetanus","tetanus","Deaths","Rate",1.39057507363524e-07,1.84803910586014e-07,1.0583752038431e-07
"2462","Tamaulipas",2017,"All Ages","Both","Measles","measles","Deaths","Rate",2.8202305375859e-12,1.51967096405373e-11,0
"2463","Tamaulipas",2017,"All Ages","Both","African trypanosomiasis","ntd_afrtryp","Deaths","Rate",0,0,0
"2464","Tamaulipas",2017,"All Ages","Both","Schistosomiasis","ntd_schisto","Deaths","Rate",0,0,0
"2465","Tamaulipas",2017,"All Ages","Both","Rabies","ntd_rabies","Deaths","Rate",1.83905393211425e-09,2.18407438948919e-09,1.55107782753389e-09
"2466","Tamaulipas",2017,"All Ages","Both","Neonatal preterm birth","neonatal_preterm","Deaths","Rate",5.42456574686014e-05,6.75603596777122e-05,4.3928498634674e-05
"2467","Tamaulipas",2017,"All Ages","Both","Protein-energy malnutrition","nutrition_pem","Deaths","Rate",2.79712896008702e-05,3.08815424558077e-05,2.5236507494345e-05
"2468","Tamaulipas",2017,"All Ages","Both","Syphilis","std_syphilis","Deaths","Rate",2.84852903868249e-06,6.46883139350676e-06,8.54514630279542e-07
"2469","Tamaulipas",2017,"All Ages","Both","Neoplasms","_neo","Deaths","Rate",0.000774801940124428,0.000825801976474007,0.00072877445585066
"2470","Tamaulipas",2017,"All Ages","Both","Cardiovascular diseases","cvd","Deaths","Rate",0.00132347666932504,0.00140431181101527,0.00124815288809974
"2471","Tamaulipas",2017,"All Ages","Both","Chronic respiratory diseases","resp","Deaths","Rate",0.000216756786110741,0.000231607543240438,0.000201884452635268
"2472","Tamaulipas",2017,"All Ages","Both","Asthma","resp_asthma","Deaths","Rate",7.86941516267775e-06,8.86442926716829e-06,6.9741897352002e-06
"2473","Tamaulipas",2017,"All Ages","Both","Cirrhosis and other chronic liver diseases","cirrhosis","Deaths","Rate",0.000231093509652943,0.000251020072514532,0.000213903383845847
"2474","Tamaulipas",2017,"All Ages","Both","Other digestive diseases","digest_other","Deaths","Rate",1.8027920160611e-05,1.9951685804483e-05,1.64202228709685e-05
"2475","Tamaulipas",2017,"All Ages","Both","Alzheimer's disease and other dementias","neuro_dementia","Deaths","Rate",0.000241304517695915,0.000263508495631269,0.000223215254954195
"2476","Tamaulipas",2017,"All Ages","Both","Parkinson's disease","neuro_parkinsons","Deaths","Rate",3.43055180423531e-05,3.84183738265757e-05,3.15336342387012e-05
"2477","Tamaulipas",2017,"All Ages","Both","Idiopathic epilepsy","neuro_epilepsy","Deaths","Rate",9.37808141792731e-06,1.23327621845305e-05,8.49456265659524e-06
"2478","Tamaulipas",2017,"All Ages","Both","Multiple sclerosis","neuro_ms","Deaths","Rate",1.974113739264e-06,2.25772074508775e-06,1.35558125140335e-06
"2479","Tamaulipas",2017,"All Ages","Both","Other neurological disorders","neuro_other","Deaths","Rate",9.95882675018383e-06,1.09384846909194e-05,9.04716721415728e-06
"2480","Tamaulipas",2017,"All Ages","Both","Acute glomerulonephritis","glomerulo","Deaths","Rate",8.67808192491888e-07,1.01888249833742e-06,7.42597168852968e-07
"2481","Tamaulipas",2017,"All Ages","Both","Chronic kidney disease","ckd","Deaths","Rate",0.000480014192167564,0.00051124972065068,0.000447655441441382
"2482","Tamaulipas",2017,"All Ages","Both","Musculoskeletal disorders","msk","Deaths","Rate",1.59223863290913e-05,1.75581588990496e-05,1.4299112850804e-05
"2483","Tamaulipas",2017,"All Ages","Both","Congenital birth defects","cong","Deaths","Rate",6.89978997849555e-05,8.48816822136129e-05,5.15809932093128e-05
"2484","Tamaulipas",2017,"All Ages","Both","Injuries","_inj","Deaths","Rate",0.000702326197581617,0.000739263186724402,0.000665925105065974
"2485","Tlaxcala",2017,"All Ages","Both","Tuberculosis","tb","Deaths","Rate",1.10251885874289e-05,1.25163970913117e-05,9.8091186025119e-06
"2486","Tlaxcala",2017,"All Ages","Both","HIV/AIDS","hiv","Deaths","Rate",2.64642235562501e-05,2.76748607080511e-05,2.54169072604657e-05
"2487","Tlaxcala",2017,"All Ages","Both","Encephalitis","encephalitis","Deaths","Rate",6.33620720153035e-06,8.12634205280241e-06,5.551026165693e-06
"2488","Tlaxcala",2017,"All Ages","Both","Tetanus","tetanus","Deaths","Rate",4.5016196112887e-08,2.14318641147512e-07,2.59756434437303e-08
"2489","Tlaxcala",2017,"All Ages","Both","Measles","measles","Deaths","Rate",3.87109653433249e-12,2.18110439070002e-11,0
"2490","Tlaxcala",2017,"All Ages","Both","African trypanosomiasis","ntd_afrtryp","Deaths","Rate",0,0,0
"2491","Tlaxcala",2017,"All Ages","Both","Schistosomiasis","ntd_schisto","Deaths","Rate",0,0,0
"2492","Tlaxcala",2017,"All Ages","Both","Rabies","ntd_rabies","Deaths","Rate",1.03630963145316e-08,1.29638536496805e-08,8.28625161801617e-09
"2493","Tlaxcala",2017,"All Ages","Both","Neonatal preterm birth","neonatal_preterm","Deaths","Rate",4.88870761541858e-05,6.153833433944e-05,3.85060761947005e-05
"2494","Tlaxcala",2017,"All Ages","Both","Protein-energy malnutrition","nutrition_pem","Deaths","Rate",5.11822726688722e-05,5.67131213806922e-05,4.50515336973655e-05
"2495","Tlaxcala",2017,"All Ages","Both","Syphilis","std_syphilis","Deaths","Rate",3.51431651414542e-06,8.05455580368937e-06,1.05682545179302e-06
"2496","Tlaxcala",2017,"All Ages","Both","Neoplasms","_neo","Deaths","Rate",0.000620694276864912,0.000660340246957397,0.000583404874151375
"2497","Tlaxcala",2017,"All Ages","Both","Cardiovascular diseases","cvd","Deaths","Rate",0.000956764137660822,0.0010098194244945,0.000903601707571241
"2498","Tlaxcala",2017,"All Ages","Both","Chronic respiratory diseases","resp","Deaths","Rate",0.000249564194509994,0.000265242938950454,0.000232849017277432
"2499","Tlaxcala",2017,"All Ages","Both","Asthma","resp_asthma","Deaths","Rate",6.15705240588595e-06,6.94349071696242e-06,5.46233046883497e-06
"2500","Tlaxcala",2017,"All Ages","Both","Cirrhosis and other chronic liver diseases","cirrhosis","Deaths","Rate",0.000324041345043213,0.0003488993835622,0.000297949818092482
"2501","Tlaxcala",2017,"All Ages","Both","Other digestive diseases","digest_other","Deaths","Rate",1.44390005715179e-05,1.6012664596187e-05,1.30286518526578e-05
"2502","Tlaxcala",2017,"All Ages","Both","Alzheimer's disease and other dementias","neuro_dementia","Deaths","Rate",0.000266282808219205,0.000283475580727033,0.000250383527153765
"2503","Tlaxcala",2017,"All Ages","Both","Parkinson's disease","neuro_parkinsons","Deaths","Rate",3.38278638389656e-05,3.64871131378657e-05,3.09187358192844e-05
"2504","Tlaxcala",2017,"All Ages","Both","Idiopathic epilepsy","neuro_epilepsy","Deaths","Rate",1.99173946699569e-05,2.17128269020265e-05,1.74108249582203e-05
"2505","Tlaxcala",2017,"All Ages","Both","Multiple sclerosis","neuro_ms","Deaths","Rate",1.87860368046537e-06,2.19225903324853e-06,1.20083810551018e-06
"2506","Tlaxcala",2017,"All Ages","Both","Other neurological disorders","neuro_other","Deaths","Rate",1.26700813731943e-05,1.38738333752686e-05,1.12510780716801e-05
"2507","Tlaxcala",2017,"All Ages","Both","Acute glomerulonephritis","glomerulo","Deaths","Rate",1.64774093398056e-06,1.88995004402927e-06,1.42565152631464e-06
"2508","Tlaxcala",2017,"All Ages","Both","Chronic kidney disease","ckd","Deaths","Rate",0.000618945342732778,0.000657980849321531,0.000577862255773857
"2509","Tlaxcala",2017,"All Ages","Both","Musculoskeletal disorders","msk","Deaths","Rate",2.67166075293545e-05,2.91292209029004e-05,2.43928355047703e-05
"2510","Tlaxcala",2017,"All Ages","Both","Congenital birth defects","cong","Deaths","Rate",7.73420661455783e-05,9.72338987338201e-05,6.17271989655944e-05
"2511","Tlaxcala",2017,"All Ages","Both","Injuries","_inj","Deaths","Rate",0.000644894762434576,0.00067750357818225,0.000613112294215909
"2512","Veracruz de Ignacio de la Llave",2017,"All Ages","Both","Tuberculosis","tb","Deaths","Rate",3.82980571116309e-05,4.2938130701602e-05,3.4496188522661e-05
"2513","Veracruz de Ignacio de la Llave",2017,"All Ages","Both","HIV/AIDS","hiv","Deaths","Rate",9.03087299239569e-05,9.41879240716558e-05,8.6700844458673e-05
"2514","Veracruz de Ignacio de la Llave",2017,"All Ages","Both","Encephalitis","encephalitis","Deaths","Rate",6.81639196789163e-06,7.89520749909037e-06,5.95873343488777e-06
"2515","Veracruz de Ignacio de la Llave",2017,"All Ages","Both","Tetanus","tetanus","Deaths","Rate",2.13566475734405e-07,3.02872580976767e-07,1.61827834723673e-07
"2516","Veracruz de Ignacio de la Llave",2017,"All Ages","Both","Measles","measles","Deaths","Rate",6.7425460185605e-12,3.6662896818037e-11,0
"2517","Veracruz de Ignacio de la Llave",2017,"All Ages","Both","African trypanosomiasis","ntd_afrtryp","Deaths","Rate",0,0,0
"2518","Veracruz de Ignacio de la Llave",2017,"All Ages","Both","Schistosomiasis","ntd_schisto","Deaths","Rate",0,0,0
"2519","Veracruz de Ignacio de la Llave",2017,"All Ages","Both","Rabies","ntd_rabies","Deaths","Rate",2.67466473832562e-09,3.23449011101894e-09,2.23322448615602e-09
"2520","Veracruz de Ignacio de la Llave",2017,"All Ages","Both","Neonatal preterm birth","neonatal_preterm","Deaths","Rate",4.45939541440867e-05,5.48001157020768e-05,3.6222082496508e-05
"2521","Veracruz de Ignacio de la Llave",2017,"All Ages","Both","Protein-energy malnutrition","nutrition_pem","Deaths","Rate",6.47899012594204e-05,7.46594732120632e-05,5.09964711932626e-05
"2522","Veracruz de Ignacio de la Llave",2017,"All Ages","Both","Syphilis","std_syphilis","Deaths","Rate",2.52940904278919e-06,5.59252366601812e-06,8.61926692838394e-07
"2523","Veracruz de Ignacio de la Llave",2017,"All Ages","Both","Neoplasms","_neo","Deaths","Rate",0.000888706026503627,0.00093891242685185,0.000841016614315322
"2524","Veracruz de Ignacio de la Llave",2017,"All Ages","Both","Cardiovascular diseases","cvd","Deaths","Rate",0.00156317760613317,0.00164862830800139,0.0014812728337439
"2525","Veracruz de Ignacio de la Llave",2017,"All Ages","Both","Chronic respiratory diseases","resp","Deaths","Rate",0.000338272244300177,0.000359780774164795,0.000317452676114767
"2526","Veracruz de Ignacio de la Llave",2017,"All Ages","Both","Asthma","resp_asthma","Deaths","Rate",2.6151505283154e-05,2.90801779860959e-05,2.35249156069811e-05
"2527","Veracruz de Ignacio de la Llave",2017,"All Ages","Both","Cirrhosis and other chronic liver diseases","cirrhosis","Deaths","Rate",0.000462396658053567,0.0004992216194085,0.000427165951075873
"2528","Veracruz de Ignacio de la Llave",2017,"All Ages","Both","Other digestive diseases","digest_other","Deaths","Rate",1.94908011031339e-05,2.1508812838992e-05,1.77061133334247e-05
"2529","Veracruz de Ignacio de la Llave",2017,"All Ages","Both","Alzheimer's disease and other dementias","neuro_dementia","Deaths","Rate",0.000316590808159431,0.000341536523089993,0.000295074155891634
"2530","Veracruz de Ignacio de la Llave",2017,"All Ages","Both","Parkinson's disease","neuro_parkinsons","Deaths","Rate",4.41496645350229e-05,4.78590214959414e-05,4.01702006908393e-05
"2531","Veracruz de Ignacio de la Llave",2017,"All Ages","Both","Idiopathic epilepsy","neuro_epilepsy","Deaths","Rate",2.1200152978412e-05,2.29719489411367e-05,1.84615680150949e-05
"2532","Veracruz de Ignacio de la Llave",2017,"All Ages","Both","Multiple sclerosis","neuro_ms","Deaths","Rate",2.02514475220441e-06,2.39173391971699e-06,1.38643119727286e-06
"2533","Veracruz de Ignacio de la Llave",2017,"All Ages","Both","Other neurological disorders","neuro_other","Deaths","Rate",9.02448362267212e-06,9.90743969258137e-06,8.1875263353463e-06
"2534","Veracruz de Ignacio de la Llave",2017,"All Ages","Both","Acute glomerulonephritis","glomerulo","Deaths","Rate",1.70212549729604e-06,1.97655230308977e-06,1.46918022205007e-06
"2535","Veracruz de Ignacio de la Llave",2017,"All Ages","Both","Chronic kidney disease","ckd","Deaths","Rate",0.000690746973108995,0.000735247675403945,0.000645771153289754
"2536","Veracruz de Ignacio de la Llave",2017,"All Ages","Both","Musculoskeletal disorders","msk","Deaths","Rate",2.32572795453923e-05,2.54706806697221e-05,2.12395737773263e-05
"2537","Veracruz de Ignacio de la Llave",2017,"All Ages","Both","Congenital birth defects","cong","Deaths","Rate",6.46678092727493e-05,7.92484479664476e-05,4.72631603453692e-05
"2538","Veracruz de Ignacio de la Llave",2017,"All Ages","Both","Injuries","_inj","Deaths","Rate",0.00068157952587898,0.000720812091975808,0.000649349692789057
"2539","Yucatán",2017,"All Ages","Both","Tuberculosis","tb","Deaths","Rate",2.04136126984913e-05,2.32543305474025e-05,1.7937585658383e-05
"2540","Yucatán",2017,"All Ages","Both","HIV/AIDS","hiv","Deaths","Rate",6.13272745933124e-05,6.42658656461555e-05,5.85474520018368e-05
"2541","Yucatán",2017,"All Ages","Both","Encephalitis","encephalitis","Deaths","Rate",8.23222578494839e-06,9.40244356833361e-06,5.89025595179656e-06
"2542","Yucatán",2017,"All Ages","Both","Tetanus","tetanus","Deaths","Rate",2.46863631041194e-07,3.38107929982693e-07,1.84617536150564e-07
"2543","Yucatán",2017,"All Ages","Both","Measles","measles","Deaths","Rate",4.37283755936648e-12,2.45793507993415e-11,0
"2544","Yucatán",2017,"All Ages","Both","African trypanosomiasis","ntd_afrtryp","Deaths","Rate",0,0,0
"2545","Yucatán",2017,"All Ages","Both","Schistosomiasis","ntd_schisto","Deaths","Rate",0,0,0
"2546","Yucatán",2017,"All Ages","Both","Rabies","ntd_rabies","Deaths","Rate",3.4084668890398e-09,4.08844092569385e-09,2.82683065013146e-09
"2547","Yucatán",2017,"All Ages","Both","Neonatal preterm birth","neonatal_preterm","Deaths","Rate",2.83119501749661e-05,3.65298246749694e-05,2.16641195665744e-05
"2548","Yucatán",2017,"All Ages","Both","Protein-energy malnutrition","nutrition_pem","Deaths","Rate",5.71224919925076e-05,6.66665774584685e-05,4.47655418626309e-05
"2549","Yucatán",2017,"All Ages","Both","Syphilis","std_syphilis","Deaths","Rate",2.33583329388806e-06,5.20278695089196e-06,7.79561158550851e-07
"2550","Yucatán",2017,"All Ages","Both","Neoplasms","_neo","Deaths","Rate",0.000846898219150843,0.000905421361141008,0.000797233058577605
"2551","Yucatán",2017,"All Ages","Both","Cardiovascular diseases","cvd","Deaths","Rate",0.00170148929334103,0.00179183369860706,0.0016068800287105
"2552","Yucatán",2017,"All Ages","Both","Chronic respiratory diseases","resp","Deaths","Rate",0.000270020778088236,0.000288996277198485,0.000250886692898228
"2553","Yucatán",2017,"All Ages","Both","Asthma","resp_asthma","Deaths","Rate",2.09966775550131e-05,2.40182682756382e-05,1.82690545815782e-05
"2554","Yucatán",2017,"All Ages","Both","Cirrhosis and other chronic liver diseases","cirrhosis","Deaths","Rate",0.00049939292795608,0.000555203500938039,0.000453720330567299
"2555","Yucatán",2017,"All Ages","Both","Other digestive diseases","digest_other","Deaths","Rate",2.18325783115603e-05,2.52526648573761e-05,1.92454103505862e-05
"2556","Yucatán",2017,"All Ages","Both","Alzheimer's disease and other dementias","neuro_dementia","Deaths","Rate",0.000268577973663659,0.000290754344663007,0.000250036776869862
"2557","Yucatán",2017,"All Ages","Both","Parkinson's disease","neuro_parkinsons","Deaths","Rate",3.82386659632929e-05,4.69673420739368e-05,3.45100272589184e-05
"2558","Yucatán",2017,"All Ages","Both","Idiopathic epilepsy","neuro_epilepsy","Deaths","Rate",1.76140355838122e-05,1.92122611707443e-05,1.58609805004389e-05
"2559","Yucatán",2017,"All Ages","Both","Multiple sclerosis","neuro_ms","Deaths","Rate",1.97532876166579e-06,2.3683960108985e-06,1.35739154924572e-06
"2560","Yucatán",2017,"All Ages","Both","Other neurological disorders","neuro_other","Deaths","Rate",1.42186314311241e-05,1.59281803630048e-05,1.2406757024176e-05
"2561","Yucatán",2017,"All Ages","Both","Acute glomerulonephritis","glomerulo","Deaths","Rate",1.608286476909e-06,1.88483423548501e-06,1.36320402060915e-06
"2562","Yucatán",2017,"All Ages","Both","Chronic kidney disease","ckd","Deaths","Rate",0.00041455354476386,0.000446294345053333,0.00038619153607064
"2563","Yucatán",2017,"All Ages","Both","Musculoskeletal disorders","msk","Deaths","Rate",2.17144918290461e-05,2.41744927727702e-05,1.93010324102105e-05
"2564","Yucatán",2017,"All Ages","Both","Congenital birth defects","cong","Deaths","Rate",7.25988076560657e-05,8.96144502494095e-05,5.28406379139916e-05
"2565","Yucatán",2017,"All Ages","Both","Injuries","_inj","Deaths","Rate",0.000645901755674802,0.000683148962268664,0.000612534484430827
"2566","Zacatecas",2017,"All Ages","Both","Tuberculosis","tb","Deaths","Rate",1.32639208725318e-05,1.49262816591421e-05,1.17555664613383e-05
"2567","Zacatecas",2017,"All Ages","Both","HIV/AIDS","hiv","Deaths","Rate",2.08441025590918e-05,2.18133869135696e-05,1.99812164152157e-05
"2568","Zacatecas",2017,"All Ages","Both","Encephalitis","encephalitis","Deaths","Rate",6.12421614861095e-06,7.69597906067417e-06,5.33242462597511e-06
"2569","Zacatecas",2017,"All Ages","Both","Tetanus","tetanus","Deaths","Rate",5.06289447752964e-08,1.72183678850513e-07,3.36285846857389e-08
"2570","Zacatecas",2017,"All Ages","Both","Measles","measles","Deaths","Rate",2.81778682745349e-12,1.53143419077616e-11,0
"2571","Zacatecas",2017,"All Ages","Both","African trypanosomiasis","ntd_afrtryp","Deaths","Rate",0,0,0
"2572","Zacatecas",2017,"All Ages","Both","Schistosomiasis","ntd_schisto","Deaths","Rate",0,0,0
"2573","Zacatecas",2017,"All Ages","Both","Rabies","ntd_rabies","Deaths","Rate",6.48440398550839e-10,7.97939172620411e-10,5.25470548979204e-10
"2574","Zacatecas",2017,"All Ages","Both","Neonatal preterm birth","neonatal_preterm","Deaths","Rate",3.80790970788134e-05,4.80814765811071e-05,3.04920470470114e-05
"2575","Zacatecas",2017,"All Ages","Both","Protein-energy malnutrition","nutrition_pem","Deaths","Rate",5.20586847071269e-05,5.75175359074714e-05,4.60578309225266e-05
"2576","Zacatecas",2017,"All Ages","Both","Syphilis","std_syphilis","Deaths","Rate",2.59781425367144e-06,5.82514585590409e-06,8.30654365103006e-07
"2577","Zacatecas",2017,"All Ages","Both","Neoplasms","_neo","Deaths","Rate",0.000779871481435468,0.000824619501153721,0.000731434029549982
"2578","Zacatecas",2017,"All Ages","Both","Cardiovascular diseases","cvd","Deaths","Rate",0.0012893522231888,0.00135571433467249,0.0012207894915352
"2579","Zacatecas",2017,"All Ages","Both","Chronic respiratory diseases","resp","Deaths","Rate",0.000380579762551944,0.000407083266327901,0.000354850291763297
"2580","Zacatecas",2017,"All Ages","Both","Asthma","resp_asthma","Deaths","Rate",1.46982825394387e-05,1.62304916905032e-05,1.32144164613248e-05
"2581","Zacatecas",2017,"All Ages","Both","Cirrhosis and other chronic liver diseases","cirrhosis","Deaths","Rate",0.000178592443173099,0.000199168835603879,0.000161349819807441
"2582","Zacatecas",2017,"All Ages","Both","Other digestive diseases","digest_other","Deaths","Rate",2.09437511739957e-05,2.40135375575819e-05,1.83893625548577e-05
"2583","Zacatecas",2017,"All Ages","Both","Alzheimer's disease and other dementias","neuro_dementia","Deaths","Rate",0.000337564381069351,0.000363752918032074,0.000313194268085273
"2584","Zacatecas",2017,"All Ages","Both","Parkinson's disease","neuro_parkinsons","Deaths","Rate",4.23641857562727e-05,4.69584686372621e-05,3.84759581523494e-05
"2585","Zacatecas",2017,"All Ages","Both","Idiopathic epilepsy","neuro_epilepsy","Deaths","Rate",2.03527998277865e-05,2.23749719650491e-05,1.71237195703509e-05
"2586","Zacatecas",2017,"All Ages","Both","Multiple sclerosis","neuro_ms","Deaths","Rate",2.94017809219004e-06,3.78367720515833e-06,1.25028209482387e-06
"2587","Zacatecas",2017,"All Ages","Both","Other neurological disorders","neuro_other","Deaths","Rate",1.12010471202293e-05,1.26459766268083e-05,9.79550132262416e-06
"2588","Zacatecas",2017,"All Ages","Both","Acute glomerulonephritis","glomerulo","Deaths","Rate",1.7040138887521e-06,2.00284663775719e-06,1.43611030191984e-06
"2589","Zacatecas",2017,"All Ages","Both","Chronic kidney disease","ckd","Deaths","Rate",0.000451988548276343,0.000483956567691263,0.000420433426905526
"2590","Zacatecas",2017,"All Ages","Both","Musculoskeletal disorders","msk","Deaths","Rate",3.11595638473852e-05,3.44700579945818e-05,2.79543166765256e-05
"2591","Zacatecas",2017,"All Ages","Both","Congenital birth defects","cong","Deaths","Rate",6.57413342050099e-05,8.23072897814116e-05,5.27618842414642e-05
"2592","Zacatecas",2017,"All Ages","Both","Injuries","_inj","Deaths","Rate",0.000800851589791136,0.000842585516833792,0.000758216726848443
"2593","Aguascalientes",2017,"All Ages","Both","Tuberculosis","tb","Prevalence","Rate",0.221333947829,0.253477768794,0.194538696852
"2594","Aguascalientes",2017,"All Ages","Both","HIV/AIDS","hiv","Prevalence","Rate",0.00135937282168,0.0017067218613,0.0010934001379
"2595","Aguascalientes",2017,"All Ages","Both","Encephalitis","encephalitis","Prevalence","Rate",0.0003577264413,0.000569261240102,0.000204072581894
"2596","Aguascalientes",2017,"All Ages","Both","Tetanus","tetanus","Prevalence","Rate",2.41842137712e-07,3.28688912365e-07,1.73661800692e-07
"2597","Aguascalientes",2017,"All Ages","Both","Measles","measles","Prevalence","Rate",7.07066888454e-11,3.70202710211e-10,0
"2598","Aguascalientes",2017,"All Ages","Both","African trypanosomiasis","ntd_afrtryp","Prevalence","Rate",0,0,0
"2599","Aguascalientes",2017,"All Ages","Both","Schistosomiasis","ntd_schisto","Prevalence","Rate",0,0,0
"2600","Aguascalientes",2017,"All Ages","Both","Rabies","ntd_rabies","Prevalence","Rate",1.07073621009e-11,1.33607160118e-11,8.40288623835e-12
"2601","Aguascalientes",2017,"All Ages","Both","Neonatal preterm birth","neonatal_preterm","Prevalence","Rate",0.00811857978738,0.010480757929,0.00659714094668
"2602","Aguascalientes",2017,"All Ages","Both","Protein-energy malnutrition","nutrition_pem","Prevalence","Rate",0.0101669576331,0.0108896007148,0.00937715586456
"2603","Aguascalientes",2017,"All Ages","Both","Syphilis","std_syphilis","Prevalence","Rate",0.00194102936591,0.00230360953441,0.00163429646702
"2604","Aguascalientes",2017,"All Ages","Both","Neoplasms","_neo","Prevalence","Rate",0.00706668894565,0.00758080849176,0.0064994498758
"2605","Aguascalientes",2017,"All Ages","Both","Cardiovascular diseases","cvd","Prevalence","Rate",0.0498555388991,0.0526785595753,0.0471438026036
"2606","Aguascalientes",2017,"All Ages","Both","Chronic respiratory diseases","resp","Prevalence","Rate",0.0654034045604,0.071908192464,0.0591478125883
"2607","Aguascalientes",2017,"All Ages","Both","Asthma","resp_asthma","Prevalence","Rate",0.0371650504372,0.0433109157438,0.0313786183153
"2608","Aguascalientes",2017,"All Ages","Both","Cirrhosis and other chronic liver diseases","cirrhosis","Prevalence","Rate",0.189865564368,0.197685044007,0.182783880997
"2609","Aguascalientes",2017,"All Ages","Both","Other digestive diseases","digest_other","Prevalence","Rate",NA,NA,NA
"2610","Aguascalientes",2017,"All Ages","Both","Alzheimer's disease and other dementias","neuro_dementia","Prevalence","Rate",0.00384378065029,0.00437448629538,0.00335831654833
"2611","Aguascalientes",2017,"All Ages","Both","Parkinson's disease","neuro_parkinsons","Prevalence","Rate",0.000713226274772,0.000874164777272,0.000579339521357
"2612","Aguascalientes",2017,"All Ages","Both","Idiopathic epilepsy","neuro_epilepsy","Prevalence","Rate",0.0080015953825,0.0132679119412,0.00203358603622
"2613","Aguascalientes",2017,"All Ages","Both","Multiple sclerosis","neuro_ms","Prevalence","Rate",0.000100881502068,0.00011618408314,8.79854643592e-05
"2614","Aguascalientes",2017,"All Ages","Both","Other neurological disorders","neuro_other","Prevalence","Rate",4.3772817451e-06,6.07734515104e-06,2.81872214001e-06
"2615","Aguascalientes",2017,"All Ages","Both","Acute glomerulonephritis","glomerulo","Prevalence","Rate",3.32082276038e-06,4.54545660748e-06,2.42701118992e-06
"2616","Aguascalientes",2017,"All Ages","Both","Chronic kidney disease","ckd","Prevalence","Rate",0.107042126888,0.114886628461,0.0995372473935
"2617","Aguascalientes",2017,"All Ages","Both","Musculoskeletal disorders","msk","Prevalence","Rate",0.116318163751,0.123814269371,0.109358932441
"2618","Aguascalientes",2017,"All Ages","Both","Congenital birth defects","cong","Prevalence","Rate",0.0132109008379,0.0142006690692,0.0122929321125
"2619","Aguascalientes",2017,"All Ages","Both","Injuries","_inj","Prevalence","Rate",0.11253860951,0.120389654445,0.105792055412
"2620","Baja California",2017,"All Ages","Both","Tuberculosis","tb","Prevalence","Rate",0.216047732455,0.247878718305,0.189302687419
"2621","Baja California",2017,"All Ages","Both","HIV/AIDS","hiv","Prevalence","Rate",0.00297411495996,0.00369874317631,0.00251302987834
"2622","Baja California",2017,"All Ages","Both","Encephalitis","encephalitis","Prevalence","Rate",0.00048221091626,0.000769963577121,0.000271645487938
"2623","Baja California",2017,"All Ages","Both","Tetanus","tetanus","Prevalence","Rate",3.01365605931e-07,3.76045079092e-07,2.37198423196e-07
"2624","Baja California",2017,"All Ages","Both","Measles","measles","Prevalence","Rate",9.10879848177e-11,4.76525450277e-10,0
"2625","Baja California",2017,"All Ages","Both","African trypanosomiasis","ntd_afrtryp","Prevalence","Rate",0,0,0
"2626","Baja California",2017,"All Ages","Both","Schistosomiasis","ntd_schisto","Prevalence","Rate",0,0,0
"2627","Baja California",2017,"All Ages","Both","Rabies","ntd_rabies","Prevalence","Rate",9.09680284172e-12,1.14765878357e-11,7.22892020147e-12
